student_id,answer_id,subject_id,subject_name,Topic,Subtopic,q_text,q_image,q_text1,model solution,student answer,maximum_mark,mark_awarded,Mistake?,mistake category,topical skill level
191956,124656418,3,Science,Water & the Water Cycle,Recognise different processes in changing states of water,"<html><head></head><body><p>Which of the following about boiling and evaporation of water is <strong>false</strong>?&nbsp;<br>&nbsp;</p><table class=""ck-table-resized"" style=""height: 80px; width: 92.87%; border-color: black; border-width: 1px; border-collapse: collapse; border-style: solid;"" align=""center""><colgroup><col style=""width:7.21%;""><col style=""width:45.87%;""><col style=""width:46.92%;""></colgroup><tbody><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">&nbsp;</td><td style=""border-color: black; border-width: 1px; text-align: center; width: 300px; border-style: solid;""><strong>Boiling</strong></td><td style=""border-color: black; border-width: 1px; text-align: center; width: 350px; border-style: solid;""><strong>Evaporation</strong></td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(1)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">water changes to steam</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">water changes to water vapour</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(2)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place at a fixed temperature</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place at any temperature</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(3)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">gains heat from the surrounding air</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">gains heat from a heat source</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(4)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place throughout the liquid</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place only at the surface of the liquid</td></tr></tbody></table></body></html>",,"<html><head></head><body><p>Which of the following about boiling and evaporation of water is <strong>false</strong>?&nbsp;<br>&nbsp;</p><table class=""ck-table-resized"" style=""height: 80px; width: 92.87%; border-color: black; border-width: 1px; border-collapse: collapse; border-style: solid;"" align=""center""><colgroup><col style=""width:7.21%;""><col style=""width:45.87%;""><col style=""width:46.92%;""></colgroup><tbody><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">&nbsp;</td><td style=""border-color: black; border-width: 1px; text-align: center; width: 300px; border-style: solid;""><strong>Boiling</strong></td><td style=""border-color: black; border-width: 1px; text-align: center; width: 350px; border-style: solid;""><strong>Evaporation</strong></td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(1)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">water changes to steam</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">water changes to water vapour</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(2)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place at a fixed temperature</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place at any temperature</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(3)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">gains heat from the surrounding air</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">gains heat from a heat source</td></tr><tr><td style=""border-color: black; border-width: 1px; padding: 5px; text-align: center; width: 20px; border-style: solid;"">(4)</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place throughout the liquid</td><td style=""border-color: black; border-width: 1px; text-align: center; border-style: solid;"">takes place only at the surface of the liquid</td></tr></tbody></table></body></html>",C,D,2,0,y,Evaporation,4
191956,117358332,3,Science,Water & the Water Cycle,"Identify melting, boiling & freezing points of water",<html><head></head><body>X: _________________________</body></html>,,<html><head></head><body>X: _________________________</body></html>,<html><head></head><body><p><strong>melting point</strong> or <strong>freezing</strong> <strong>point</strong> [1]</p></body></html>,Freezing point,1,1,n,,4
191956,124657742,3,Science,Water & the Water Cycle,Identify & describe the main processes in the water cycle,<html><head></head><body>Explain how the water was formed in the cup.</body></html>,,<html><head></head><body>Explain how the water was formed in the cup.</body></html>,"<html><head></head><body><p>The water in the wet sponges <strong>gained heat from the surroundings and evaporated</strong> to form <strong>water vapour</strong>. [1]<br><br>The warmer water vapour came in contact with the <strong>cooler underside of the plastic sheet</strong>, <strong>lost heat</strong> and <strong>condensed</strong> to form <strong>water droplets</strong>. As the stone pushed the plastic sheet down, the water droplets slid down the plastic sheet and <strong>dripped into the cup. </strong>[1]</p></body></html>",The water from the sponge gain heat from the sun and evaporated into warm water vapour which then came in contact with the underside of the plastic sheet&#44; lost heat and condensed to tiny water droplets which then dripped into the cup.,2,2,n,,4
191956,122680988,3,Science,Water & the Water Cycle,Identify the importance of the water cycle,<html><head></head><body><p>Which of the following diagrams shows that water is being conserved?</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/p7L7e0badPoX3Fxz.svg,<html><head></head><body><p>Which of the following diagrams shows that water is being conserved?</p></body></html>,C,C,2,2,n,,4
191956,124656562,3,Science,Water & the Water Cycle,Recognise how heat gain causes melting of solid ice,<html><head></head><body>Three blocks of ice cubes were left on the table at the same time.</body></html>,https://storage.googleapis.com/geniebook/images/question/Science/72117_qsn_img_00.png,<html><head></head><body>Three blocks of ice cubes were left on the table at the same time.</body></html>,C,D,2,0,y,Melting,4
191956,117358445,3,Science,Water & the Water Cycle,Recognise how heat loss causes condensation of water vapour,"Which cup, A or B, contained the cold milk?",,"Which cup, A or B, contained the cold milk?",Cup A,Cup A,1,1,n,,4
191956,114756755,3,Science,Respiratory Systems in Living Things,Identify parts & function of the human respiratory system,<html><head></head><body><p>Which of the following is&nbsp;<strong>not</strong> part of the human respiratory system? &nbsp; &nbsp;&nbsp;</p><p>A &nbsp; &nbsp; nose<br>B &nbsp; &nbsp; gullet<br>C &nbsp; &nbsp; lungs<br>D &nbsp; &nbsp; heart</p><p>(1) A and D only&nbsp;<br>(2) A and C only&nbsp;<br>(3) B and C only&nbsp;&nbsp;&nbsp;<br>(4) B and D only&nbsp;</p></body></html>,,<html><head></head><body><p>Which of the following is&nbsp;<strong>not</strong> part of the human respiratory system? &nbsp; &nbsp;&nbsp;</p><p>A &nbsp; &nbsp; nose<br>B &nbsp; &nbsp; gullet<br>C &nbsp; &nbsp; lungs<br>D &nbsp; &nbsp; heart</p><p>(1) A and D only&nbsp;<br>(2) A and C only&nbsp;<br>(3) B and C only&nbsp;&nbsp;&nbsp;<br>(4) B and D only&nbsp;</p></body></html>,D,D,2,2,n,,8
191956,117786492,3,Science,Respiratory Systems in Living Things,Relationship between activity rate & breathing*,"Sang Yu wanted to investigate how his breathing rate changes with different activities. He jumped on a trampoline for 10 minutes, rested in a standing position for 10 minutes and then sat on a sofa to read his book for another 10 minutes. Which of the following shows his breathing rate over these 30 minutes?",images/qi/Science/2123a_qsn_img_0_1387096381.png,"Sang Yu wanted to investigate how his breathing rate changes with different activities. He jumped on a trampoline for 10 minutes, rested in a standing position for 10 minutes and then sat on a sofa to read his book for another 10 minutes. Which of the following shows his breathing rate over these 30 minutes?",D,D,2,2,n,,8
191956,114756815,3,Science,Respiratory Systems in Living Things,Describe how gaseous exchange takes place in humans,<html><head></head><body><p>Andy wanted to investigate which gases are taken in and given out by animals. He placed twenty cockroaches in an enclosed tank for an hour.&nbsp;</p><p>Which one of the following graphs below most likely shows how the amount of the different gases in the tank changed during the experiment?</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/OfPOxOSz65La4qI3.svg,<html><head></head><body><p>Andy wanted to investigate which gases are taken in and given out by animals. He placed twenty cockroaches in an enclosed tank for an hour.&nbsp;</p><p>Which one of the following graphs below most likely shows how the amount of the different gases in the tank changed during the experiment?</p></body></html>,A,A,2,2,n,,8
191956,115232448,3,Science,Respiratory Systems in Living Things,Explain how respiratory system works with other body systems,<html><head></head><body><p>Which two body systems are working together in the air sac?</p><p>(1)&nbsp; digestive and nervous systems<br>(2)&nbsp; muscular and respiratory systems<br>(3)&nbsp; respiratory and circulatory systems<br>(4)&nbsp; reproductive and digestive systems</p></body></html>,,<html><head></head><body><p>Which two body systems are working together in the air sac?</p><p>(1)&nbsp; digestive and nervous systems<br>(2)&nbsp; muscular and respiratory systems<br>(3)&nbsp; respiratory and circulatory systems<br>(4)&nbsp; reproductive and digestive systems</p></body></html>,C,C,2,2,n,,8
191956,115332977,3,Science,Respiratory Systems in Living Things,Describe how gaseous exchange takes place in fish,<html><head></head><body><p>The diagram below shows the gills of a fish.</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/QbQfOkIbxx6zubf7.svg,<html><head></head><body><p>The diagram below shows the gills of a fish.</p></body></html>,B,B,2,2,n,,8
191956,115333367,3,Science,Respiratory Systems in Living Things,Compare how gaseous exchange takes place in living things,<html><head></head><body><p>Study the respiratory systems of a human and a fish shown in the diagram below.</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/LFUaa8o1oFt98bwm.svg,<html><head></head><body><p>Study the respiratory systems of a human and a fish shown in the diagram below.</p></body></html>,C,B,2,0,y,Concept gap,8
191956,117786667,3,Science,Respiratory Systems in Living Things,Explain the process of combustion *,Arrange in ascending order how long the candles would burn.,,Arrange in ascending order how long the candles would burn.,"<b>A, B, C</b>.",A&#44; B&#44; C,1,1,n,,8
191956,114756701,3,Science,Respiratory Systems in Living Things,State the main composition of air,<html><head></head><body><p>Which of the following correctly shows the amount of gases in the air?&nbsp;</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/oTlZAnUcxy5U1VXw.svg,<html><head></head><body><p>Which of the following correctly shows the amount of gases in the air?&nbsp;</p></body></html>,D,D,2,2,n,,8
